Start_Time,Duration,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),numeric_weather,weekend,holiday,type_Clear,type_Moist,type_Rain,type_Snow
2019-03-13 00:00:00-05:00,17,2019,3,13,0,-0.2,-5.2,69.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-13 01:00:00-05:00,10,2019,3,13,1,-0.4,-4.3,75.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-13 02:00:00-05:00,6,2019,3,13,2,-0.3,-4.9,71.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-13 03:00:00-05:00,1,2019,3,13,3,-0.2,-4.8,71.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-13 04:00:00-05:00,4,2019,3,13,4,-0.3,-4.0,76.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-13 05:00:00-05:00,14,2019,3,13,5,-0.2,-4.5,73.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-13 06:00:00-05:00,72,2019,3,13,6,0.0,-4.5,72.0,0.0,16.1,0,0,0,1,0,0,0
2019-03-13 07:00:00-05:00,156,2019,3,13,7,0.1,-4.4,72.0,0.0,16.1,0,0,0,1,0,0,0
2019-03-13 08:00:00-05:00,459,2019,3,13,8,0.3,-4.0,73.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-13 09:00:00-05:00,304,2019,3,13,9,0.9,-4.1,69.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-13 10:00:00-05:00,115,2019,3,13,10,1.2,-3.3,72.0,15.0,16.1,1,0,0,0,0,1,0
2019-03-13 11:00:00-05:00,131,2019,3,13,11,1.2,-2.9,74.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-13 12:00:00-05:00,143,2019,3,13,12,1.6,-2.2,76.0,18.0,16.1,0,0,0,1,0,0,0
2019-03-13 13:00:00-05:00,149,2019,3,13,13,1.7,-1.9,77.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-13 14:00:00-05:00,104,2019,3,13,14,1.7,-1.0,82.0,18.0,16.1,1,0,0,0,0,1,0
2019-03-13 15:00:00-05:00,121,2019,3,13,15,1.7,-0.4,86.0,21.0,16.1,1,0,0,0,0,1,0
2019-03-13 16:00:00-05:00,273,2019,3,13,16,2.1,-0.3,84.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-13 17:00:00-05:00,419,2019,3,13,17,2.0,-0.3,85.0,26.0,16.1,0,0,0,1,0,0,0
2019-03-13 18:00:00-05:00,323,2019,3,13,18,1.9,-0.2,86.0,30.0,16.1,0,0,0,1,0,0,0
2019-03-13 19:00:00-05:00,194,2019,3,13,19,2.0,-0.3,85.0,28.0,16.1,0,0,0,1,0,0,0
2019-03-13 20:00:00-05:00,126,2019,3,13,20,2.2,-0.1,85.0,30.0,14.5,1,0,0,0,0,1,0
2019-03-13 21:00:00-05:00,84,2019,3,13,21,1.9,0.0,87.0,30.0,14.5,0,0,0,1,0,0,0
2019-03-13 22:00:00-05:00,58,2019,3,13,22,1.8,0.2,89.0,26.0,12.9,0,0,0,1,0,0,0
2019-03-13 23:00:00-05:00,24,2019,3,13,23,1.9,0.6,91.0,28.0,11.3,0,0,0,1,0,0,0
2019-03-14 00:00:00-05:00,18,2019,3,14,0,2.0,0.8,92.0,28.0,12.9,0,0,0,1,0,0,0
2019-03-14 01:00:00-05:00,14,2019,3,14,1,2.0,0.6,90.0,28.0,16.1,0,0,0,1,0,0,0
2019-03-14 02:00:00-05:00,1,2019,3,14,2,2.3,0.4,87.0,21.0,16.1,0,0,0,1,0,0,0
2019-03-14 03:00:00-05:00,2,2019,3,14,3,2.4,0.0,84.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-14 04:00:00-05:00,9,2019,3,14,4,2.3,-0.3,83.0,26.0,16.1,0,0,0,1,0,0,0
2019-03-14 05:00:00-05:00,16,2019,3,14,5,2.6,0.0,83.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-14 06:00:00-05:00,58,2019,3,14,6,2.7,0.1,83.0,28.0,16.1,0,0,0,1,0,0,0
2019-03-14 07:00:00-05:00,143,2019,3,14,7,2.8,0.2,83.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-14 08:00:00-05:00,494,2019,3,14,8,3.2,0.4,82.0,26.0,16.1,0,0,0,1,0,0,0
2019-03-14 09:00:00-05:00,320,2019,3,14,9,4.0,0.5,78.0,28.0,16.1,0,0,0,1,0,0,0
2019-03-14 10:00:00-05:00,163,2019,3,14,10,4.5,0.6,76.0,28.0,16.1,0,0,0,1,0,0,0
2019-03-14 11:00:00-05:00,144,2019,3,14,11,4.8,0.8,75.0,18.0,16.1,0,0,0,1,0,0,0
2019-03-14 12:00:00-05:00,136,2019,3,14,12,4.6,1.1,78.0,21.0,16.1,1,0,0,0,0,1,0
2019-03-14 13:00:00-05:00,92,2019,3,14,13,4.3,1.7,83.0,21.0,16.1,1,0,0,0,0,1,0
2019-03-14 14:00:00-05:00,110,2019,3,14,14,4.1,1.8,85.0,24.0,16.1,1,0,0,0,0,1,0
2019-03-14 15:00:00-05:00,140,2019,3,14,15,5.4,2.1,79.0,21.0,16.1,0,0,0,1,0,0,0
2019-03-14 16:00:00-05:00,284,2019,3,14,16,6.2,2.5,77.0,21.0,16.1,0,0,0,1,0,0,0
2019-03-14 17:00:00-05:00,462,2019,3,14,17,5.7,2.3,79.0,21.0,16.1,0,0,0,1,0,0,0
2019-03-14 18:00:00-05:00,283,2019,3,14,18,5.5,3.3,85.0,30.0,16.1,0,0,0,1,0,0,0
2019-03-14 19:00:00-05:00,121,2019,3,14,19,6.3,4.6,89.0,8.0,8.1,1,0,0,0,0,1,0
2019-03-14 20:00:00-05:00,61,2019,3,14,20,4.9,3.7,92.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-14 21:00:00-05:00,35,2019,3,14,21,5.1,4.1,93.0,30.0,8.1,1,0,0,0,0,1,0
2019-03-14 22:00:00-05:00,56,2019,3,14,22,7.5,6.0,90.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-14 23:00:00-05:00,46,2019,3,14,23,8.5,6.1,85.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-15 00:00:00-05:00,37,2019,3,15,0,9.2,6.7,84.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-15 01:00:00-05:00,15,2019,3,15,1,10.1,8.4,89.0,4.0,16.1,0,0,0,1,0,0,0
2019-03-15 02:00:00-05:00,10,2019,3,15,2,4.8,3.8,93.0,11.0,6.4,1,0,0,0,1,0,0
2019-03-15 03:00:00-05:00,4,2019,3,15,3,4.9,4.3,96.0,26.0,16.1,0,0,0,1,0,0,0
2019-03-15 04:00:00-05:00,6,2019,3,15,4,5.3,2.1,80.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-15 05:00:00-05:00,12,2019,3,15,5,4.4,1.8,83.0,24.0,16.1,0,0,0,1,0,0,0
2019-03-15 06:00:00-05:00,57,2019,3,15,6,4.2,1.7,84.0,26.0,16.1,0,0,0,1,0,0,0
2019-03-15 07:00:00-05:00,152,2019,3,15,7,4.2,1.7,84.0,26.0,16.1,0,0,0,1,0,0,0
2019-03-15 08:00:00-05:00,461,2019,3,15,8,4.3,1.8,84.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-15 09:00:00-05:00,355,2019,3,15,9,4.3,2.0,85.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-15 10:00:00-05:00,163,2019,3,15,10,4.5,1.9,83.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-15 11:00:00-05:00,131,2019,3,15,11,4.2,1.9,85.0,24.0,16.1,0,0,0,1,0,0,0
2019-03-15 12:00:00-05:00,156,2019,3,15,12,5.5,2.7,82.0,35.0,16.1,0,0,0,1,0,0,0
2019-03-15 13:00:00-05:00,177,2019,3,15,13,5.0,2.0,81.0,30.0,16.1,0,0,0,1,0,0,0
2019-03-15 14:00:00-05:00,148,2019,3,15,14,5.2,2.2,81.0,34.0,16.1,0,0,0,1,0,0,0
2019-03-15 15:00:00-05:00,156,2019,3,15,15,4.9,2.3,83.0,39.0,16.1,0,0,0,1,0,0,0
2019-03-15 16:00:00-05:00,322,2019,3,15,16,4.6,2.2,84.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-15 17:00:00-05:00,507,2019,3,15,17,4.5,2.0,84.0,34.0,16.1,0,0,0,1,0,0,0
2019-03-15 18:00:00-05:00,271,2019,3,15,18,3.5,1.7,88.0,28.0,16.1,1,0,0,0,0,1,0
2019-03-15 19:00:00-05:00,118,2019,3,15,19,3.0,1.5,90.0,30.0,16.1,0,0,0,1,0,0,0
2019-03-15 20:00:00-05:00,68,2019,3,15,20,2.8,1.3,90.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-15 21:00:00-05:00,81,2019,3,15,21,3.2,1.4,88.0,35.0,16.1,1,0,0,0,0,1,0
2019-03-15 22:00:00-05:00,58,2019,3,15,22,3.0,1.2,88.0,22.0,16.1,1,0,0,0,0,1,0
2019-03-15 23:00:00-05:00,57,2019,3,15,23,2.7,-0.2,81.0,32.0,16.1,0,0,0,1,0,0,0
2019-03-16 00:00:00-05:00,27,2019,3,16,0,1.8,-2.9,71.0,41.0,16.1,0,1,0,1,0,0,0
2019-03-16 01:00:00-05:00,17,2019,3,16,1,1.2,-4.1,68.0,30.0,16.1,0,1,0,1,0,0,0
2019-03-16 02:00:00-05:00,18,2019,3,16,2,0.6,-4.6,68.0,32.0,16.1,0,1,0,1,0,0,0
2019-03-16 03:00:00-05:00,7,2019,3,16,3,-0.2,-6.4,63.0,30.0,16.1,0,1,0,1,0,0,0
2019-03-16 04:00:00-05:00,2,2019,3,16,4,-0.6,-6.2,66.0,28.0,16.1,0,1,0,1,0,0,0
2019-03-16 05:00:00-05:00,4,2019,3,16,5,-0.3,-6.3,64.0,37.0,16.1,0,1,0,1,0,0,0
2019-03-16 06:00:00-05:00,12,2019,3,16,6,-0.3,-6.7,62.0,37.0,16.1,0,1,0,1,0,0,0
2019-03-16 07:00:00-05:00,28,2019,3,16,7,-0.4,-7.0,61.0,34.0,16.1,0,1,0,1,0,0,0
2019-03-16 08:00:00-05:00,44,2019,3,16,8,-0.1,-6.8,61.0,34.0,16.1,0,1,0,1,0,0,0
2019-03-16 09:00:00-05:00,99,2019,3,16,9,0.3,-7.5,56.0,32.0,16.1,0,1,0,1,0,0,0
2019-03-16 10:00:00-05:00,120,2019,3,16,10,0.0,-6.0,64.0,41.0,16.1,0,1,0,1,0,0,0
2019-03-16 11:00:00-05:00,131,2019,3,16,11,0.9,-6.9,56.0,32.0,16.1,0,1,0,1,0,0,0
2019-03-16 12:00:00-05:00,152,2019,3,16,12,0.8,-6.8,57.0,28.0,16.1,1,1,0,0,0,0,1
2019-03-16 13:00:00-05:00,161,2019,3,16,13,0.8,-5.4,63.0,30.0,16.1,1,1,0,0,0,0,1
2019-03-16 14:00:00-05:00,135,2019,3,16,14,1.6,-8.0,49.0,32.0,16.1,0,1,0,1,0,0,0
2019-03-16 15:00:00-05:00,139,2019,3,16,15,0.6,-6.1,61.0,39.0,16.1,0,1,0,1,0,0,0
2019-03-16 16:00:00-05:00,135,2019,3,16,16,0.4,-7.6,55.0,35.0,16.1,0,1,0,1,0,0,0
2019-03-16 17:00:00-05:00,157,2019,3,16,17,0.5,-7.6,55.0,30.0,16.1,0,1,0,1,0,0,0
2019-03-16 18:00:00-05:00,133,2019,3,16,18,0.0,-7.3,58.0,32.0,16.1,0,1,0,1,0,0,0
2019-03-16 19:00:00-05:00,95,2019,3,16,19,-0.7,-8.0,58.0,28.0,16.1,0,1,0,1,0,0,0
2019-03-16 20:00:00-05:00,64,2019,3,16,20,-1.1,-7.3,63.0,22.0,16.1,0,1,0,1,0,0,0
2019-03-16 21:00:00-05:00,53,2019,3,16,21,-1.0,-7.4,62.0,22.0,16.1,0,1,0,1,0,0,0
2019-03-16 22:00:00-05:00,52,2019,3,16,22,-1.8,-5.5,76.0,18.0,16.1,1,1,0,0,0,0,1
2019-03-16 23:00:00-05:00,28,2019,3,16,23,-2.1,-7.1,69.0,21.0,16.1,0,1,0,1,0,0,0
2019-03-17 00:00:00-05:00,26,2019,3,17,0,-2.3,-9.1,60.0,28.0,16.1,0,1,0,1,0,0,0
2019-03-17 01:00:00-05:00,18,2019,3,17,1,-3.0,-9.7,60.0,26.0,16.1,0,1,0,1,0,0,0
2019-03-17 02:00:00-05:00,14,2019,3,17,2,-3.4,-9.5,63.0,24.0,16.1,0,1,0,1,0,0,0
2019-03-17 03:00:00-05:00,7,2019,3,17,3,-3.4,-9.5,63.0,24.0,16.1,0,1,0,1,0,0,0
2019-03-17 04:00:00-05:00,2,2019,3,17,4,-3.8,-10.5,60.0,26.0,16.1,0,1,0,1,0,0,0
2019-03-17 05:00:00-05:00,3,2019,3,17,5,-4.3,-11.8,56.0,17.0,16.1,0,1,0,1,0,0,0
2019-03-17 06:00:00-05:00,11,2019,3,17,6,-4.7,-11.8,58.0,15.0,16.1,0,1,0,1,0,0,0
2019-03-17 07:00:00-05:00,14,2019,3,17,7,-4.8,-11.7,59.0,8.0,16.1,0,1,0,1,0,0,0
2019-03-17 08:00:00-05:00,34,2019,3,17,8,-4.0,-11.3,57.0,13.0,16.1,0,1,0,1,0,0,0
2019-03-17 09:00:00-05:00,60,2019,3,17,9,-3.3,-11.8,52.0,13.0,16.1,0,1,0,1,0,0,0
2019-03-17 10:00:00-05:00,88,2019,3,17,10,-1.8,-9.0,58.0,18.0,16.1,0,1,0,1,0,0,0
2019-03-17 11:00:00-05:00,128,2019,3,17,11,-1.1,-7.7,61.0,18.0,16.1,0,1,0,1,0,0,0
2019-03-17 12:00:00-05:00,164,2019,3,17,12,0.4,-9.6,47.0,21.0,16.1,0,1,0,1,0,0,0
2019-03-17 13:00:00-05:00,171,2019,3,17,13,1.5,-10.4,41.0,22.0,16.1,0,1,0,1,0,0,0
2019-03-17 14:00:00-05:00,158,2019,3,17,14,1.7,-10.8,39.0,18.0,16.1,0,1,0,1,0,0,0
2019-03-17 15:00:00-05:00,181,2019,3,17,15,1.9,-10.7,39.0,30.0,16.1,0,1,0,1,0,0,0
2019-03-17 16:00:00-05:00,136,2019,3,17,16,1.9,-9.8,42.0,30.0,16.1,0,1,0,1,0,0,0
2019-03-17 17:00:00-05:00,169,2019,3,17,17,1.6,-9.1,45.0,24.0,16.1,0,1,0,1,0,0,0
2019-03-17 18:00:00-05:00,131,2019,3,17,18,1.6,-8.6,47.0,21.0,16.1,0,1,0,1,0,0,0
2019-03-17 19:00:00-05:00,105,2019,3,17,19,1.1,-8.0,51.0,18.0,16.1,0,1,0,1,0,0,0
2019-03-17 20:00:00-05:00,83,2019,3,17,20,0.6,-7.0,57.0,13.0,16.1,0,1,0,1,0,0,0
2019-03-17 21:00:00-05:00,59,2019,3,17,21,0.3,-6.8,59.0,15.0,16.1,0,1,0,1,0,0,0
2019-03-17 22:00:00-05:00,52,2019,3,17,22,0.1,-6.8,60.0,13.0,16.1,0,1,0,1,0,0,0
2019-03-17 23:00:00-05:00,35,2019,3,17,23,0.2,-6.9,59.0,9.0,16.1,0,1,0,1,0,0,0
2019-03-18 00:00:00-05:00,17,2019,3,18,0,0.0,-6.7,61.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-18 01:00:00-05:00,9,2019,3,18,1,-0.6,-6.8,63.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-18 02:00:00-05:00,6,2019,3,18,2,-0.9,-6.5,66.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-18 03:00:00-05:00,1,2019,3,18,3,-0.8,-6.0,68.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-18 04:00:00-05:00,2,2019,3,18,4,-1.0,-5.8,70.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-18 05:00:00-05:00,17,2019,3,18,5,-1.0,-5.1,74.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-18 06:00:00-05:00,66,2019,3,18,6,-0.7,-5.1,72.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-18 07:00:00-05:00,174,2019,3,18,7,-1.2,-4.9,76.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-18 08:00:00-05:00,554,2019,3,18,8,-0.1,-5.1,69.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-18 09:00:00-05:00,323,2019,3,18,9,0.3,-4.5,70.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-18 10:00:00-05:00,136,2019,3,18,10,1.0,-3.7,71.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-18 11:00:00-05:00,131,2019,3,18,11,1.5,-2.6,74.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-18 12:00:00-05:00,135,2019,3,18,12,2.4,-6.7,51.0,24.0,16.1,0,0,0,1,0,0,0
2019-03-18 13:00:00-05:00,147,2019,3,18,13,3.1,-7.4,46.0,30.0,16.1,0,0,0,1,0,0,0
2019-03-18 14:00:00-05:00,101,2019,3,18,14,3.1,-9.3,40.0,30.0,16.1,0,0,0,1,0,0,0
2019-03-18 15:00:00-05:00,172,2019,3,18,15,3.3,-10.1,37.0,24.0,16.1,0,0,0,1,0,0,0
2019-03-18 16:00:00-05:00,294,2019,3,18,16,3.2,-10.9,35.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-18 17:00:00-05:00,536,2019,3,18,17,3.1,-9.3,40.0,24.0,16.1,0,0,0,1,0,0,0
2019-03-18 18:00:00-05:00,380,2019,3,18,18,2.3,-9.4,42.0,24.0,16.1,0,0,0,1,0,0,0
2019-03-18 19:00:00-05:00,213,2019,3,18,19,2.0,-8.5,46.0,18.0,16.1,0,0,0,1,0,0,0
2019-03-18 20:00:00-05:00,151,2019,3,18,20,1.6,-7.2,52.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-18 21:00:00-05:00,90,2019,3,18,21,0.8,-6.6,58.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-18 22:00:00-05:00,58,2019,3,18,22,0.4,-6.5,60.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-18 23:00:00-05:00,49,2019,3,18,23,0.5,-6.4,60.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-19 00:00:00-05:00,25,2019,3,19,0,0.7,-5.4,64.0,27.75,16.1,0,0,0,1,0,0,0
2019-03-19 01:00:00-05:00,11,2019,3,19,1,0.8,-4.7,67.0,22.875,9.25,0,0,0,1,0,0,0
2019-03-19 02:00:00-05:00,4,2019,3,19,2,-0.5,-4.1,77.0,18.0,2.4,1,0,0,0,0,0,1
2019-03-19 03:00:00-05:00,5,2019,3,19,3,-1.3,-2.6,91.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-19 04:00:00-05:00,5,2019,3,19,4,-1.3,-2.7,90.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-19 05:00:00-05:00,13,2019,3,19,5,-1.9,-3.4,90.0,4.0,16.1,0,0,0,1,0,0,0
2019-03-19 06:00:00-05:00,46,2019,3,19,6,-1.6,-2.6,93.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-19 07:00:00-05:00,141,2019,3,19,7,-1.9,-2.8,94.0,4.0,12.9,0,0,0,1,0,0,0
2019-03-19 08:00:00-05:00,430,2019,3,19,8,0.0,-1.8,88.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-19 09:00:00-05:00,303,2019,3,19,9,0.7,-2.1,82.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-19 10:00:00-05:00,141,2019,3,19,10,0.8,-2.3,80.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-19 11:00:00-05:00,135,2019,3,19,11,1.6,-2.5,74.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-19 12:00:00-05:00,161,2019,3,19,12,2.1,-1.3,78.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-19 13:00:00-05:00,170,2019,3,19,13,3.0,-1.2,74.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-19 14:00:00-05:00,158,2019,3,19,14,3.3,-1.4,71.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-19 15:00:00-05:00,215,2019,3,19,15,3.7,-2.5,64.0,4.0,16.1,0,0,0,1,0,0,0
2019-03-19 16:00:00-05:00,345,2019,3,19,16,4.0,-1.8,66.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-19 17:00:00-05:00,595,2019,3,19,17,4.1,-1.7,66.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-19 18:00:00-05:00,410,2019,3,19,18,2.2,-0.6,82.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-19 19:00:00-05:00,262,2019,3,19,19,1.6,-0.5,86.0,17.0,12.9,0,0,0,1,0,0,0
2019-03-19 20:00:00-05:00,184,2019,3,19,20,1.4,-0.2,89.0,11.0,9.7,1,0,0,0,1,0,0
2019-03-19 21:00:00-05:00,139,2019,3,19,21,1.0,-1.1,86.0,0.0,14.5,0,0,0,1,0,0,0
2019-03-19 22:00:00-05:00,79,2019,3,19,22,1.0,-0.5,90.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-19 23:00:00-05:00,33,2019,3,19,23,0.4,-1.1,90.0,5.0,9.7,1,0,0,0,1,0,0
2019-03-20 00:00:00-05:00,20,2019,3,20,0,0.5,-0.5,93.0,0.0,8.1,1,0,0,0,1,0,0
2019-03-20 01:00:00-05:00,13,2019,3,20,1,1.3,-0.3,89.0,4.0,12.9,0,0,0,1,0,0,0
2019-03-20 02:00:00-05:00,7,2019,3,20,2,1.2,-0.6,88.0,11.0,12.9,0,0,0,1,0,0,0
2019-03-20 03:00:00-05:00,4,2019,3,20,3,1.2,-1.0,85.0,9.0,14.5,0,0,0,1,0,0,0
2019-03-20 04:00:00-05:00,0,2019,3,20,4,0.8,-1.1,87.0,9.0,14.5,0,0,0,1,0,0,0
2019-03-20 05:00:00-05:00,23,2019,3,20,5,1.1,-1.15,85.0,13.0,12.975,0,0,0,1,0,0,0
2019-03-20 06:00:00-05:00,75,2019,3,20,6,1.4,-1.2,83.0,17.0,13.7375,0,0,0,1,0,0,0
2019-03-20 07:00:00-05:00,209,2019,3,20,7,1.6,-1.1,82.0,18.0,14.5,0,0,0,1,0,0,0
2019-03-20 08:00:00-05:00,593,2019,3,20,8,2.1,-0.3,84.0,17.0,14.5,0,0,0,1,0,0,0
2019-03-20 09:00:00-05:00,453,2019,3,20,9,2.4,-0.7,80.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-20 10:00:00-05:00,165,2019,3,20,10,3.3,-0.5,76.0,17.0,16.1,0,0,0,1,0,0,0
2019-03-20 11:00:00-05:00,170,2019,3,20,11,4.3,0.1,74.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-20 12:00:00-05:00,216,2019,3,20,12,5.5,-0.3,66.0,17.0,16.1,0,0,0,1,0,0,0
2019-03-20 13:00:00-05:00,183,2019,3,20,13,6.9,-1.6,55.0,18.0,16.1,0,0,0,1,0,0,0
2019-03-20 14:00:00-05:00,187,2019,3,20,14,6.7,-0.3,61.0,18.0,16.1,0,0,0,1,0,0,0
2019-03-20 15:00:00-05:00,249,2019,3,20,15,7.0,-0.8,58.0,18.0,16.1,0,0,0,1,0,0,0
2019-03-20 16:00:00-05:00,407,2019,3,20,16,6.9,-1.2,56.0,17.0,16.1,0,0,0,1,0,0,0
2019-03-20 17:00:00-05:00,694,2019,3,20,17,5.8,0.1,67.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-20 18:00:00-05:00,446,2019,3,20,18,5.7,-0.4,65.0,4.0,16.1,0,0,0,1,0,0,0
2019-03-20 19:00:00-05:00,263,2019,3,20,19,4.3,-0.7,70.0,9.0,16.1,0,0,0,1,0,0,0
2019-03-20 20:00:00-05:00,171,2019,3,20,20,3.9,0.2,77.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-20 21:00:00-05:00,136,2019,3,20,21,3.5,0.7,82.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-20 22:00:00-05:00,93,2019,3,20,22,3.9,0.8,80.0,4.0,16.1,0,0,0,1,0,0,0
2019-03-20 23:00:00-05:00,59,2019,3,20,23,4.2,1.9,85.0,5.0,16.1,1,0,0,0,0,1,0
2019-03-21 00:00:00-05:00,34,2019,3,21,0,3.8,2.0,88.0,0.0,16.1,0,0,0,1,0,0,0
2019-03-21 01:00:00-05:00,19,2019,3,21,1,3.6,1.6,87.0,0.0,14.5,0,0,0,1,0,0,0
2019-03-21 02:00:00-05:00,5,2019,3,21,2,3.4,2.0,91.0,4.0,9.7,1,0,0,0,0,1,0
2019-03-21 03:00:00-05:00,1,2019,3,21,3,2.6,1.5,93.0,13.0,4.0,1,0,0,0,0,1,0
2019-03-21 04:00:00-05:00,2,2019,3,21,4,2.6,1.6,93.0,17.0,6.4,1,0,0,0,0,1,0
2019-03-21 05:00:00-05:00,20,2019,3,21,5,2.6,1.6,93.0,17.0,8.1,1,0,0,0,1,0,0
2019-03-21 06:00:00-05:00,57,2019,3,21,6,2.5,1.5,93.0,18.0,6.4,1,0,0,0,1,0,0
2019-03-21 07:00:00-05:00,168,2019,3,21,7,2.9,1.3,89.0,21.0,14.5,0,0,0,1,0,0,0
2019-03-21 08:00:00-05:00,528,2019,3,21,8,3.3,1.0,85.0,22.0,16.1,0,0,0,1,0,0,0
2019-03-21 09:00:00-05:00,367,2019,3,21,9,3.3,1.0,85.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-21 10:00:00-05:00,152,2019,3,21,10,3.6,1.2,84.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-21 11:00:00-05:00,153,2019,3,21,11,4.1,1.5,83.0,11.0,16.1,0,0,0,1,0,0,0
2019-03-21 12:00:00-05:00,176,2019,3,21,12,4.9,1.9,81.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-21 13:00:00-05:00,175,2019,3,21,13,5.1,1.2,76.0,0.0,16.1,0,0,0,1,0,0,0
2019-03-21 14:00:00-05:00,171,2019,3,21,14,5.7,2.0,77.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-21 15:00:00-05:00,212,2019,3,21,15,6.3,1.2,70.0,5.0,16.1,0,0,0,1,0,0,0
2019-03-21 16:00:00-05:00,382,2019,3,21,16,3.8,1.8,87.0,8.0,14.5,0,0,0,1,0,0,0
2019-03-21 17:00:00-05:00,595,2019,3,21,17,3.9,1.9,87.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-21 18:00:00-05:00,433,2019,3,21,18,4.0,1.7,85.0,4.0,16.1,0,0,0,1,0,0,0
2019-03-21 19:00:00-05:00,316,2019,3,21,19,3.5,1.4,86.0,8.0,16.1,0,0,0,1,0,0,0
2019-03-21 20:00:00-05:00,170,2019,3,21,20,3.2,1.7,90.0,5.0,14.5,0,0,0,1,0,0,0
2019-03-21 21:00:00-05:00,141,2019,3,21,21,3.7,2.2,90.0,5.0,12.9,0,0,0,1,0,0,0
2019-03-21 22:00:00-05:00,108,2019,3,21,22,6.0,2.5,78.0,21.0,16.1,0,0,0,1,0,0,0
2019-03-21 23:00:00-05:00,54,2019,3,21,23,5.2,1.5,77.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-22 00:00:00-05:00,28,2019,3,22,0,4.8,0.9,76.0,15.0,16.1,0,0,0,1,0,0,0
2019-03-22 01:00:00-05:00,18,2019,3,22,1,4.4,0.5,76.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-22 02:00:00-05:00,11,2019,3,22,2,4.0,0.7,79.0,17.0,16.1,0,0,0,1,0,0,0
2019-03-22 03:00:00-05:00,4,2019,3,22,3,3.7,0.4,79.0,13.0,16.1,0,0,0,1,0,0,0
2019-03-22 04:00:00-05:00,7,2019,3,22,4,3.2,0.4,82.0,11.0,16.1,0,0,0,1,0,0,0
